ID,F2,F3,F4,F8,F11,F25,F39,F52,F53,F54,F55,F69,F72,F73,F74,F75,F76,F77,F78,F79,F81,F82,F83,F84,F85,F86,F92,F93,F94,F95,F98,F99,F109,F110,F116,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F136,F139,COVID_TCPM
3950,0,0,1,Flooded Grasslands and Savannas,"Desert (arid), and  Hot arid",74385.81636,0.469349362,,,,,281.6049915,,,,,890.2274614,1377.566909,1622.848996,1981.685835,1928.808616,2255.678433,2555.776132,,,,,,,,6.345181326,7.806428338,2.089737975,3.307444521,20,30502.91922,45334.64827,55434.80535,74385.81636,0,0,0,0,0,0,0,0,0,available,0.220378278,low
2923,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",62792.21973,0.447304501,454.3819141,40803.34938,44193.67044,10232.99866,17.26649773,1091.509029,31163.73978,127888.1613,35064.36582,1092.657718,2546.029246,2593.491988,3686.875623,4742.966478,5650.184899,4929.613453,,,,0.588128555,4.811368775,16.68211658,1.810911426,3.566966347,3.475656761,1.068708446,0.631138621,15,30791.11511,31922.40552,32171.4519,34581.68774,0,0,0,0,0,0,0,0,0,available,0.533730674,high
5055,0,0,0,"Temperate Grasslands, Savannas, and Shrublands","Steppe (semi-arid), and  Hot arid",57401.95337,0.321456325,,,,,4.435810726,,,,,0.777086366,0.709321358,0.819443172,0.815731375,,,,,,,,,,,0.007495426,0.009086169,0.592925202,0.268341998,4,359.8128052,8795.973755,13749.19629,25271.14514,0,0,0,0,0,0,0,0,0,available,0.0000943,low
1197,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,391582.6325,0.353050328,,,,,6.817685797,,,,,35290.20628,16941.88432,14401.90383,14605.07933,24633.23108,100314.7687,171240.9929,182.4352338,6769.200956,9309.572531,,,,,63.26080375,66.73146794,5.75479328,7.517996127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.112413332,high
7895,1,1,1,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",163717.7925,0.352112954,,,,,21.8558939,,,,,1013.681038,1289.979874,1541.56237,1797.009151,,,,,,,,,,,5.995620218,7.032662239,1.383437777,1.43599209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.126688647,low
852,0,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",108080.8897,0.549375332,,,,,368.0691238,,,,,5101.473751,5826.704087,6355.726668,6348.181325,4105.622501,13979.34423,9417.842661,,,308.9761796,,,,,29.02656617,26.34019128,0.141598603,0.10370574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.867581927,high
4097,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Snow, fully humid, and  Warm summer",195806.024,0.553282681,22475.03218,101274.0084,57640.54893,1807438.457,23.7304138,,,,,4025.199635,2172.425456,1612.947622,6285.920924,,441.5035247,6891.01123,,,,0.238906794,1.076527155,0.613316784,18.70019457,42.36537729,35.88106234,3.272563672,2.118886192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.780418887,high
3438,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",88831.41528,0.436159836,,,,,26.11538027,,,,,4721.955575,2159.239964,9639.864638,12523.41336,,3267.450254,3402.361357,,15.20668865,,,,,,36.43242827,46.50174907,1.943314563,1.310609455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.264501687,high
699,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,53985.92383,0.417231353,,,,,10.35675738,,,,,52.1403106,80.48578083,100.0946728,107.1561187,,,,,,,,,,,0.386358893,0.414116104,0.384414086,0.513052993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.255841607,low
13074,0,0,0,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",56992.38517,0.44166938,,,,,0.04485958,,,,,8804.785345,8538.465236,9608.1967,7084.40537,9000.01656,19442.83861,23828.27131,,,,,,,,36.61348722,27.12256144,0.007936787,0.010289427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,preliminary,0.14823706,high
2782,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",185075.7034,0.488300606,12236.77595,9744.8687,7237.935926,350230.6554,27.44318568,224.7765657,87.91874189,247.8316405,33441.61425,8535.965005,10688.24158,16006.93914,24066.69951,8292.683288,3584.284006,17206.66694,,,348.4065638,1.076739096,0.766657982,0.376955486,10.03735758,37.09351506,37.08462116,4.173510541,3.128647484,26,66207.03445,64003.99017,65887.94109,63569.20914,0,0,0,0,0,0,0,0,0,available,0.496121863,high
11916,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,283948.8521,0.444788368,1103.46168,3323.227101,3686.542624,5457.460916,64.37643311,,,,,2922.634468,3784.824348,4106.414476,4701.710807,,,,,,,0.130882046,0.396720504,0.445216257,0.66355051,15.23132374,17.39584327,1.497102075,1.559396383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.28453997,low
2264,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",80022.20062,0.463510433,17756.87982,10823.75193,14094.46786,5853.490023,5.511213904,125.8335942,,230.0722708,92.75029444,8699.378176,9678.602031,8655.879101,8635.63997,2008.407178,2330.282787,1406.866982,,,157.0661076,4.31297738,2.956494898,2.224349542,0.587552698,25.62085015,23.31957547,0.227288525,0.201114071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.430921303,high
4379,0,0,0,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",57392.42175,0.237334885,,,,,5.653815638,,,,,1322.961412,1327.901151,1212.365697,679.206123,,,,,,,,,,,5.894461451,6.850360793,4.072577973,4.221340987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.009948854,high
2897,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",2342859.759,0.402500892,380479.0897,422730.8289,246144.2406,190714.5649,606.0514159,20378.67266,198.2478249,1533.087595,17466.73855,40003.97057,38906.3493,73035.23315,200739.132,6119.257188,54495.28459,28559.41403,,,,28.56331392,18.49723919,6.01321262,7.743621438,231.5168041,522.3889913,55.56321149,56.30563079,57,285872.0092,294567.5409,293779.9322,300367.0964,0,0,0,0,0,0,0,0,0,available,0.165457147,high
5093,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Warm summer",61848.92249,0.452630554,,,,,7.329805912,,,,,1849.878396,998.3893306,309.051488,306.0477042,,0.663766841,0.257731675,,,,,,,,5.690645475,3.053658712,4.750183331,2.48311581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.189176579,high
12,0,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Warm summer",146356.3494,0.347211862,16819.34567,15094.81442,27997.43679,42828.44944,0.871860232,,,303.8465626,564.1449725,8940.409346,10211.40939,9676.06816,9877.018241,6128.560514,15898.08878,10718.2794,,,583.383927,0.166848221,0.148355504,0.281848036,0.436964849,44.06252721,40.7584599,0.016684278,0.013323524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.015857006,high
2016,0,1,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,53021.85449,0.512315929,,,,,0.045615305,,,,,52.96603754,76.3313926,67.64056521,100.7738827,,,,,,,,,,,0.250822341,0.374073656,0.088264388,0.192303884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.448122867,low
6572,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",101599.0691,0.363614544,,,,,17.50448671,,,,,190.5292332,242.4625434,285.1076374,332.3500379,,,,,,,,,,,1.108868576,1.300660187,0.596586548,0.562436655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.064475979,low
9902,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,166522.6772,0.600938729,,,,,298.9770544,,,,,12307.82436,16796.37004,16995.65642,19808.11346,,,,,,,,,,,62.70971765,73.08769788,20.38350979,24.43525656,59,124646.4307,158752.3353,167241.4072,162159.6142,0,0,0,0,0,0,0,0,0,available,0.883233915,low
7107,0,0,0,Deserts and Xeric Shrublands,Tropical savannah with dry winter,98167.71863,0.387016054,,,,,79.58699586,,,,,2769.964138,3524.997482,3944.663293,4578.033253,,84.8612125,301.4765897,,,,,,,,15.34295884,17.92119139,7.551016108,6.667449358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.036285505,low
4401,0,0,0,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",50896.28831,0.280817747,15.10417513,87.12469404,108.9091286,,29.60609442,,,,,2.467942745,2.41248737,5.656127886,7.190877442,,,1.598544343,,,,0.001854906,0.010699531,0.013374769,,0.128218906,0.131823875,3.683783353,3.948704661,6,6279.976624,18413.64246,21277.96826,21397.05566,0,0,0,0,0,0,0,0,0,available,0.01190018,low
5814,0,0,0,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",69463.89105,0.116612631,,,,,0.002681116,,,,,24.58738739,42.38649238,30.51392782,82.40125203,,2.669373544,0.284090153,,,,,,,,0.240661014,0.391271944,0.082142703,0.110193169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
6441,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",79715.74371,0.622824509,,,,,48.35263627,,,,,3071.824864,3909.135285,4678.367504,5470.482979,,,,,,,,,,,18.19564953,21.40902687,7.75909205,8.7241837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.912360837,low
1763,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",153007.0212,0.444732368,,,,,,,,,,33.51067365,945.438663,874.2249677,1812.709363,409.9874278,1421.890119,1991.633302,,,,,,,,15.65587879,10.27612722,1.318805628,1.556283265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.476862812,high
9054,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",452409.7063,0.489876551,,,,,572.6225096,,,,,35728.99573,45467.8213,51543.82941,59177.19457,16796.48589,25564.93977,33345.90932,,,,,,,,200.744871,232.1353491,73.2852963,83.45027256,92,180966.9501,256042.6696,332354.7139,448574.2221,0,0,0,0,0,0,0,0,0,available,0.64297863,low
9099,0,0,0,Tropical and Subtropical Dry Broadleaf Forests,"Mild temperate with dry summer, and  Hot summer",66095.33496,,,,,,2.793665739,,,,,304.0120358,386.8787833,450.5862799,525.4972249,,,,,,,,,,,1.752467336,2.056545759,0.390888489,0.436103692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.997438456,low
1144,0,0,1,"Tropical and subtropical grasslands, savannas, and shrublands",Tropical savannah with dry winter,98517.02319,0.33601518,,,,,62.05072724,,,,,2649.730985,1290.984614,1079.091063,1238.074168,4721.198926,8097.164554,14977.05758,14.31062826,440.8318405,559.0443696,,,,,4.053580786,4.641890995,1.025747861,1.297003403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.020779533,high
301,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical rain forest,250071.7363,0.489446015,,,,,23.84746537,4.686411455,24.49502956,59.61077601,,3767.433325,4977.311493,6001.679478,10219.41509,,,66.20516131,,,,0.003960015,0.020698213,0.050370968,,22.1365053,37.66370238,2.273368631,3.202280187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.444773276,low
4288,1,1,1,"Temperate Grasslands, Savannas, and Shrublands","Snow, fully humid, and  Hot summer",1070468.251,0.440643865,17678333.09,19227544.86,12532656.44,9231326.904,15.32065088,,26338.10817,8614.309061,2251.553952,158652.4874,85625.60016,32815.39112,14946.15992,,7096.118439,3213.225091,,,,3992.478225,3561.928983,1384.983047,862.0692171,635.4329596,281.5076654,5.887835155,4.252254181,46,184167.1679,186993.4589,179151.5668,164686.5019,0,0,0,0,0,0,0,0,0,available,0.285647296,high
556,1,1,2,Flooded Grasslands and Savannas,Tropical monsoon,5406570.288,0.430632245,7342862.491,3518843.958,3930976.605,4145367.72,2037.07661,0.491084347,5.847594289,26483.18493,233820.446,604686.6616,690652.3594,633700.3278,616099.5875,941605.9156,2264059.703,1476870.841,,,26118.86202,527.7120452,205.3408967,154.7856675,87.26001913,2916.659933,2585.628833,30.38651363,26.73164602,207,191974.1926,319472.0142,408768.9847,468910.8964,2645,1735.836426,1768.544067,1889.860229,1919.073364,2434213.258,3467899.555,4200939.546,4847611.984,available,0.180784627,high
3723,0,0,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",98585.65936,0.345981937,,,,,508.965886,,,,,1956.63816,1963.949665,2114.384897,1155.70805,,,,,,,,,,,10.27182309,11.65700351,3.401835883,8.033956772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.055052451,high
4674,0,1,1,"Temperate Grasslands, Savannas, and Shrublands","Snow with dry summer, and  Hot summer",97190.9147,0.340625103,98.657581,365.906307,681.8530856,770.3371727,14.42313675,,,,,1332.464571,1337.446386,1515.860637,827.8924823,,,,,,,0.057517737,0.072909147,0.051756261,0.121287813,7.362046923,8.346837726,9.110805655,9.471492807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.073508072,high
9413,0,1,1,Tropical and Subtropical Dry Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",89752.54651,0.5091809,,,,,18.30096575,,,,,1779.516234,2264.570067,2646.28698,3078.225926,,,111.2395877,,,,,,,,10.29223071,12.04855352,2.662073053,2.967938124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.502685502,low
2392,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",428721.1872,0.482095022,132198.0936,90201.82091,94563.80656,90325.07799,28.34266439,,27947.58594,39598.52077,14829.10658,32975.91985,85657.58601,48766.09518,64395.18932,831.6887923,53376.19634,53538.92855,,,479.05819,8.061505573,17.00434973,20.66846393,5.154057166,152.3661806,163.1936818,1.926070112,1.57209368,50,172771.8791,164440.7227,163508.8675,164773.2434,0,0,0,0,0,0,0,0,0,available,0.497647975,high
5509,0,1,1,Deserts and Xeric Shrublands,"Desert (arid), and  Hot arid",151132.2396,0.141604543,,,,,29.10090267,,,,,0.473703005,6.118504181,2.299159987,2.310188825,,,,,,,,,,,0.030850735,0.040097502,0.001040438,0.001451789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0,high
8656,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry summer, and  Hot summer",58972.05786,0.416075161,,,,,34.56622092,,,,,1318.387213,1677.744014,1871.088589,2163.123046,75.56175337,277.5920073,472.9522095,,,,,,,,7.280235587,8.473149926,3.947626905,4.477313394,5,65857.63184,64628.35864,54348.14355,58972.05786,0,0,0,0,0,0,0,0,0,available,0.027310673,low
5005,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Warm summer",106794.137,0.4146595,,,,,0.16403483,,,,,2255.319868,3311.022612,4179.907403,5497.178047,,2859.970021,26793.59549,,,,,,,,15.47741706,20.37519999,0.651560249,1.174518378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.532476908,low
3393,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",104289.4348,0.306935033,,,,9046.112616,25.71439302,,,,44.83713936,2792.779278,4355.333766,3614.557569,4089.94232,1802.404331,1461.347471,2514.755268,,,,,,,0.367270911,10.53046294,10.7106261,0.105061074,0.114133787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.036940308,high
12521,1,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate, fully humid, and  Hot summer",145782.0204,0.401717103,,3705.52495,9613.866449,30620.5427,144.93482,,,,,13460.93328,16053.39081,18337.96975,17799.33562,,,,,,,,7.272556022,7.193467272,7.476101063,89.04237449,91.41802397,2.502301124,2.622399636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.267962975,low
5072,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Warm summer",92864.68384,0.443304653,1214.125093,3178.018256,3367.423245,3325.358016,4.725534622,,302.1410898,98.82044663,71.93052918,5619.021402,3032.60927,1095.727449,614.4692191,,188.9995982,84.14288576,,,,0.148746673,0.366155442,0.418956265,0.349014483,21.00514652,9.64349816,2.846803204,1.485963899,2,4648.988525,4917.254395,4776.73877,4559.124268,0,0,0,0,0,0,0,0,0,available,0.266615142,high
8486,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,60253.65137,0.404581177,,,,,21.99746884,,,,,136.0911048,173.1860818,194.6555188,227.0311846,,,,,,,,,,,0.757074197,0.888492574,4.017087079,4.381457196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.394201909,low
11947,0,0,1,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,56566.32391,0.448527009,,,,,116.5257907,,,,,2295.445312,2737.523102,2911.835148,2826.431749,,,,,,,,,,,14.20213845,14.68776522,1.336450575,1.527227235,6,16091.19666,21301.42297,20265.65039,18662.97705,0,0,0,0,0,0,0,0,0,available,0.251587144,low
1418,0,0,0,Deserts and Xeric Shrublands,"Steppe (semi-arid), and  Hot arid",50707.6709,0.293112113,,,,,0.13710063,,,,,1189.42507,579.5043651,450.273002,515.9475322,,,40.49735273,5.284279642,183.9417648,258.3561239,,,,,1.69144265,1.934414888,0.005244423,0.005582465,3,7984.707886,11520.50256,13564.3772,15950.51465,0,0,0,0,0,0,0,0,0,available,0.033902734,high
1750,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",203908.5082,0.315979123,,,,,74.93664922,,,,,1207.257268,5863.662093,5804.414081,7327.652717,5953.443838,3353.953036,4344.287221,,,115.8169435,,,,,17.06909233,19.84890098,2.889513034,2.176405327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.059487827,high
2727,1,1,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",57630.99004,0.405913985,,,,,13.56947448,,,,,786.2866999,764.7113118,1611.401433,4429.188703,68.73215703,622.7331103,338.681994,,,,,,,,5.071751776,11.4525836,0.397270344,0.379138948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.175168778,high
3003,0,0,1,"Mediterranean Forests, Woodlands, and Scrub","Mild temperate with dry summer, and  Hot summer",59331.4751,0.460581358,6.326332259,54.55943613,44.84080856,178.569144,58.48326837,0.133469118,0.09078209,1.548324214,33.57813072,1046.755825,1018.034816,2091.844533,5749.456105,162.4426777,1467.307539,776.1344433,,,,0.001692361,0.009719235,0.002304303,0.016230041,6.621497386,14.94871366,0.57815733,0.496519875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.277016639,high
4756,1,1,1,Temperate Broadleaf and Mixed Forests,"Snow, fully humid, and  Warm summer",900591.0654,0.435720885,447533.8117,723835.6353,447902.8624,430488.9594,17.12589094,,28694.5701,9385.040934,6831.313694,240986.9921,130061.8453,31488.28244,13952.90059,,6927.182589,3131.266139,,,,54.90445049,80.61797889,52.44915253,43.71606976,610.2144785,268.6504567,5.297065969,3.472032406,68,154862.4817,187397.0797,188534.69,189003.4098,0,0,0,0,0,0,0,0,0,available,0.248725196,high
9317,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",55302.66919,0.623218518,,,,,48.99960971,,,,,1556.272248,1980.474346,2306.611572,2743.514526,,,85.35428957,,,,,,,,8.97108371,10.73826149,7.735398973,8.637134849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.990991325,low
1709,1,1,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Warm summer",948354.9246,0.474570268,1231.068914,843.6500173,709.9782617,243.3237342,1346.637965,,10.48699469,59.40564739,36.33263788,463.3421022,11675.80088,10814.36921,21793.9495,6637.644594,22822.81596,31892.72349,,,,0.114175789,0.06310143,0.030190427,0.014157887,212.070931,133.7356825,7.622058224,4.491159194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.503913327,high
4487,0,0,0,Tropical and Subtropical Moist Broadleaf Forests,Tropical savannah with dry winter,64972.4187,0.446293414,,,,,0.001522961,,,,,250.8302362,236.7959934,260.3250682,333.1569946,,,,,,,,,,,0.97147538,1.242722857,0.01908457,0.025861621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.064511782,low
880,1,2,1,Temperate Broadleaf and Mixed Forests,"Mild temperate, fully humid, and  Hot summer",1360858.298,0.466869041,71615.83027,142038.7076,189748.4782,140331.4013,928.6126532,11.4410901,66247.65277,18920.22381,18113.51509,218899.0137,250018.748,180609.4363,174927.2015,365220.3112,662398.8669,431715.6245,,,8467.47346,48.48037831,25.17118011,23.07578406,14.02328696,831.6778019,734.6772541,2.711809051,2.060550093,0,0,0,0,0,413,193.5463104,225.2537994,243.4701691,249.8602295,357220.7038,551119.0289,714395.0542,703860.1646,available,0.556143474,high
1326,0,1,1,Tropical and Subtropical Moist Broadleaf Forests,"Mild temperate with dry winter, and  Hot summer",117784.3021,0.379235074,,,,,2.775039224,,,,,7852.242103,3791.009098,3259.715532,3459.308546,3444.644392,14323.38558,24936.26307,18.4595663,746.0865387,974.8863817,,,,,13.56824664,14.69906281,0.836444515,1.028961424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,available,0.155532713,high
